version_name,window_name,window_type,capture_ratio,portfolio_return,benchmark_return
baseline_hrp_default,stress_2008_2009,stress,0.009463440881691326,-0.004721429104775021,-0.4989125164726762
baseline_hrp_default,recovery_2009_2010,recovery,0.21567622625704655,0.10831838197267696,0.5022268047456528
baseline_hrp_default,calm_bull_2013_2014,rising,0.26441103346471134,0.1042288599982295,0.39419255177239054
baseline_hrp_default,choppy_2015_2016,choppy,-1.1725553110779796,-0.06758749311131318,0.05764119822132496
baseline_hrp_default,stress_2020_crash,stress,0.32666210024988424,-0.08211666086840086,-0.251381047282757
baseline_hrp_default,recovery_2020_2021,recovery,0.16595795141821063,0.15387534421712057,0.9271947677237704
baseline_hrp_default,stress_2022_rates,stress,0.04568308906998128,-0.008572881704647761,-0.1876598513623955
baseline_hrp_default,recovery_2023_2024,recovery,0.3021903564458211,0.17175782284277674,0.5683762541693509
baseline_hrp_default,calm_rally_2017_2019,rising,0.4111274973152933,0.20637478760861683,0.5019727188190193
baseline_hrp_default,top_rally_1,auto_rally,0.06754747593799425,0.03376506210756358,0.4998715590580838
baseline_hrp_default,top_rally_2,auto_rally,0.15482544708257018,0.07080462009692812,0.45731900944660087
baseline_hrp_default,top_rally_3,auto_rally,0.3118117761205307,0.103531551125148,0.3320322035724781
baseline_hrp_default,top_rally_4,auto_rally,0.22708598834339294,0.06530883526453324,0.28759517811277324
baseline_hrp_default,top_rally_5,auto_rally,0.1343595167666101,0.03552542433644912,0.26440571677671887
improved_hrp_selective,stress_2008_2009,stress,0.020224653963932363,-0.010090333003934582,-0.4989125164726762
improved_hrp_selective,recovery_2009_2010,recovery,0.3251110219423358,0.16327946973769314,0.5022268047456528
improved_hrp_selective,calm_bull_2013_2014,rising,0.3390236988157263,0.13364061694748552,0.39419255177239054
improved_hrp_selective,choppy_2015_2016,choppy,-0.8431295966584348,-0.048599000207254606,0.05764119822132496
improved_hrp_selective,stress_2020_crash,stress,0.3671329787510211,-0.09229027269046985,-0.251381047282757
improved_hrp_selective,recovery_2020_2021,recovery,0.18265916983648675,0.16936062654915807,0.9271947677237704
improved_hrp_selective,stress_2022_rates,stress,0.06651074773758013,-0.01248139703443607,-0.1876598513623955
improved_hrp_selective,recovery_2023_2024,recovery,0.3264401012797621,0.18554080197605471,0.5683762541693509
improved_hrp_selective,calm_rally_2017_2019,rising,0.47233075721922163,0.2370971543831788,0.5019727188190193
improved_hrp_selective,top_rally_1,auto_rally,0.14009585194534244,0.07002993192948881,0.4998715590580838
improved_hrp_selective,top_rally_2,auto_rally,0.20890085965530722,0.09553433421010848,0.45731900944660087
improved_hrp_selective,top_rally_3,auto_rally,0.352785918185367,0.11713628580442736,0.3320322035724781
improved_hrp_selective,top_rally_4,auto_rally,0.2595069376473708,0.07463294395419595,0.28759517811277324
improved_hrp_selective,top_rally_5,auto_rally,0.3027580886026974,0.08005096942694556,0.26440571677671887
improved_hrp_recovery_tilt,stress_2008_2009,stress,0.020561572997779987,-0.010258426126959042,-0.4989125164726762
improved_hrp_recovery_tilt,recovery_2009_2010,recovery,0.400275475517077,0.20102907308698836,0.5022268047456528
improved_hrp_recovery_tilt,calm_bull_2013_2014,rising,0.34734967305492154,0.13692265397882508,0.39419255177239054
improved_hrp_recovery_tilt,choppy_2015_2016,choppy,-0.7576115235470645,-0.04366963600353635,0.05764119822132496
improved_hrp_recovery_tilt,stress_2020_crash,stress,0.37307410106006,-0.09378375823855101,-0.251381047282757
improved_hrp_recovery_tilt,recovery_2020_2021,recovery,0.19346259182895542,0.17937750289408694,0.9271947677237704
improved_hrp_recovery_tilt,stress_2022_rates,stress,0.07086282846676469,-0.013298107857191988,-0.1876598513623955
improved_hrp_recovery_tilt,recovery_2023_2024,recovery,0.34129151961849424,0.1939819955005253,0.5683762541693509
improved_hrp_recovery_tilt,calm_rally_2017_2019,rising,0.48368635921496994,0.24279735679081127,0.5019727188190193
improved_hrp_recovery_tilt,top_rally_1,auto_rally,0.15399636628559982,0.07697840370446252,0.4998715590580838
improved_hrp_recovery_tilt,top_rally_2,auto_rally,0.2079744162477448,0.09511065402865371,0.45731900944660087
improved_hrp_recovery_tilt,top_rally_3,auto_rally,0.36925252040527556,0.12260372802485509,0.3320322035724781
improved_hrp_recovery_tilt,top_rally_4,auto_rally,0.28666595993580557,0.08244374780660713,0.28759517811277324
improved_hrp_recovery_tilt,top_rally_5,auto_rally,0.3170772441383451,0.08383703600998582,0.26440571677671887
improved_hrp_recovery_concentrated,stress_2008_2009,stress,0.029155693289473678,-0.014546140308556832,-0.4989125164726762
improved_hrp_recovery_concentrated,recovery_2009_2010,recovery,0.40351352953432507,0.20265531060966469,0.5022268047456528
improved_hrp_recovery_concentrated,calm_bull_2013_2014,rising,0.33516664892219183,0.13212019660763974,0.39419255177239054
improved_hrp_recovery_concentrated,choppy_2015_2016,choppy,-0.8211775012256151,-0.047333655123038,0.05764119822132496
improved_hrp_recovery_concentrated,stress_2020_crash,stress,0.33408387318342775,-0.08398235392112985,-0.251381047282757
improved_hrp_recovery_concentrated,recovery_2020_2021,recovery,0.19372537324176117,0.17962115244509547,0.9271947677237704
improved_hrp_recovery_concentrated,stress_2022_rates,stress,0.060119394848465964,-0.011281996701260288,-0.1876598513623955
improved_hrp_recovery_concentrated,recovery_2023_2024,recovery,0.3418657275467923,0.19430836165192567,0.5683762541693509
improved_hrp_recovery_concentrated,calm_rally_2017_2019,rising,0.43140135556682174,0.21655171135608797,0.5019727188190193
improved_hrp_recovery_concentrated,top_rally_1,auto_rally,0.1509896523059701,0.07547543289982328,0.4998715590580838
improved_hrp_recovery_concentrated,top_rally_2,auto_rally,0.20377156080392575,0.09318860834023912,0.45731900944660087
improved_hrp_recovery_concentrated,top_rally_3,auto_rally,0.3692214770010528,0.1225934206149446,0.3320322035724781
improved_hrp_recovery_concentrated,top_rally_4,auto_rally,0.28881447132951577,0.08306164932355853,0.28759517811277324
improved_hrp_recovery_concentrated,top_rally_5,auto_rally,0.3421076256820523,0.09045521198324447,0.26440571677671887
baseline_max_div_default,stress_2008_2009,stress,0.016874657794946575,-0.008418977985092058,-0.4989125164726762
baseline_max_div_default,recovery_2009_2010,recovery,0.23505238196095668,0.118049606740106,0.5022268047456528
baseline_max_div_default,calm_bull_2013_2014,rising,0.25244191495434126,0.09951072263016059,0.39419255177239054
baseline_max_div_default,choppy_2015_2016,choppy,-1.1139236793118439,-0.06420789560264162,0.05764119822132496
baseline_max_div_default,stress_2020_crash,stress,0.34433275578351996,-0.08655872876261905,-0.251381047282757
baseline_max_div_default,recovery_2020_2021,recovery,0.15336936370912355,0.14220327156022328,0.9271947677237704
baseline_max_div_default,stress_2022_rates,stress,0.02764770121413122,-0.005188363500355786,-0.1876598513623955
baseline_max_div_default,recovery_2023_2024,recovery,0.30458387612260274,0.17311824259094655,0.5683762541693509
baseline_max_div_default,calm_rally_2017_2019,rising,0.40373333746846296,0.20266312108692097,0.5019727188190193
baseline_max_div_default,top_rally_1,auto_rally,0.07926817187717629,0.039623904659928266,0.4998715590580838
baseline_max_div_default,top_rally_2,auto_rally,0.15449315429538335,0.07065265628864559,0.45731900944660087
baseline_max_div_default,top_rally_3,auto_rally,0.3143532391206973,0.10437539868539125,0.3320322035724781
baseline_max_div_default,top_rally_4,auto_rally,0.21140113968765994,0.06079794842171582,0.28759517811277324
baseline_max_div_default,top_rally_5,auto_rally,0.1435563702674979,0.037957124978441836,0.26440571677671887
improved_max_div_selective,stress_2008_2009,stress,0.035160149447428554,-0.017541838640371954,-0.4989125164726762
improved_max_div_selective,recovery_2009_2010,recovery,0.33978524534633386,0.17064925807000697,0.5022268047456528
improved_max_div_selective,calm_bull_2013_2014,rising,0.3566750804996848,0.14059866013579359,0.39419255177239054
improved_max_div_selective,choppy_2015_2016,choppy,-0.7089340086541723,-0.04086380571867365,0.05764119822132496
improved_max_div_selective,stress_2020_crash,stress,0.39054889959253786,-0.09817659139470047,-0.251381047282757
improved_max_div_selective,recovery_2020_2021,recovery,0.16274622871941688,0.15089745173541935,0.9271947677237704
improved_max_div_selective,stress_2022_rates,stress,0.05637953020323202,-0.010580174257820207,-0.1876598513623955
improved_max_div_selective,recovery_2023_2024,recovery,0.3268889928615778,0.18579594129185528,0.5683762541693509
improved_max_div_selective,calm_rally_2017_2019,rising,0.45236834173459783,0.2270765664081673,0.5019727188190193
improved_max_div_selective,top_rally_1,auto_rally,0.14206576729478088,0.07101463658642504,0.4998715590580838
improved_max_div_selective,top_rally_2,auto_rally,0.20951797243388634,0.09581655161472513,0.45731900944660087
improved_max_div_selective,top_rally_3,auto_rally,0.3662184314096521,0.1215963127698032,0.3320322035724781
improved_max_div_selective,top_rally_4,auto_rally,0.23572490545403263,0.06779334616966914,0.28759517811277324
improved_max_div_selective,top_rally_5,auto_rally,0.32365650394519657,0.08557662991507664,0.26440571677671887
improved_max_div_recovery_tilt,stress_2008_2009,stress,0.03030292932536478,-0.015118510726211398,-0.4989125164726762
improved_max_div_recovery_tilt,recovery_2009_2010,recovery,0.4207305593660306,0.21130216448925276,0.5022268047456528
improved_max_div_recovery_tilt,calm_bull_2013_2014,rising,0.36173969007495527,0.14259509150800032,0.39419255177239054
improved_max_div_recovery_tilt,choppy_2015_2016,choppy,-0.6311835838322865,-0.0363821780697231,0.05764119822132496
improved_max_div_recovery_tilt,stress_2020_crash,stress,0.39515459704210465,-0.0993343764430401,-0.251381047282757
improved_max_div_recovery_tilt,recovery_2020_2021,recovery,0.16961839814137503,0.15726929126637024,0.9271947677237704
improved_max_div_recovery_tilt,stress_2022_rates,stress,0.060673199850749635,-0.011385923665672593,-0.1876598513623955
improved_max_div_recovery_tilt,recovery_2023_2024,recovery,0.33944768214652044,0.19293400206490774,0.5683762541693509
improved_max_div_recovery_tilt,calm_rally_2017_2019,rising,0.46250722392375515,0.23216600866644432,0.5019727188190193
improved_max_div_recovery_tilt,top_rally_1,auto_rally,0.15548510612471383,0.07772258240887231,0.4998715590580838
improved_max_div_recovery_tilt,top_rally_2,auto_rally,0.21015443339372517,0.09610761731043005,0.45731900944660087
improved_max_div_recovery_tilt,top_rally_3,auto_rally,0.3848935130118671,0.1277970412660825,0.3320322035724781
improved_max_div_recovery_tilt,top_rally_4,auto_rally,0.2547733901334592,0.07327159851382725,0.28759517811277324
improved_max_div_recovery_tilt,top_rally_5,auto_rally,0.33909688972760327,0.08965915618518294,0.26440571677671887
improved_inverse_vol_recovery_tilt,stress_2008_2009,stress,0.06452228133948772,-0.032190973751641816,-0.4989125164726762
improved_inverse_vol_recovery_tilt,recovery_2009_2010,recovery,0.3982342758563875,0.20000392790355237,0.5022268047456528
improved_inverse_vol_recovery_tilt,calm_bull_2013_2014,rising,0.37226744873475137,0.14674505555854922,0.39419255177239054
improved_inverse_vol_recovery_tilt,choppy_2015_2016,choppy,-0.8458926095834297,-0.04875826358295232,0.05764119822132496
